DISTRITO,PROVINCIA,DEPARTAMENTO,Temp_Min,Temp_Max,Temp_Media,Temp_Desv,Temp_Mediana,Rango
EL ALTO,TALARA,PIURA,20.783138275146484,21.25987434387207,20.97240992954799,0.125900189115023,20.955101013183594,0.47673607
VEINTISEIS DE OCTUBRE,PIURA,PIURA,20.739286422729492,20.804147720336914,20.771717071533203,0.03243064880371094,20.771717071533203,0.0648613
LA YARADA LOS PALOS,TACNA,TACNA,15.638004302978516,17.556034088134766,16.1960693359375,0.46970053172387566,16.11620330810547,1.9180298
EL PORVENIR,CHINCHEROS,APURIMAC,7.912821292877197,14.64279842376709,11.277810096740723,3.3649885654449547,11.277810096740723,6.729977
VILLA KINTIARINA,LA CONVENCION,CUSCO,13.680459022521973,17.391462326049805,15.779229300362724,1.287474827139023,16.081527709960938,3.7110033
CHACA,HUANTA,AYACUCHO,3.032766342163086,5.031982421875,3.6567089557647705,0.8118572900693114,3.281043529510498,1.9992161
ROBLE,TAYACAJA,HUANCAVELICA,3.8442542552948,12.215320587158203,8.336556116739908,2.6419780934475736,8.418536186218262,8.371066
VIZCATAN DEL ENE,SATIPO,JUNIN,9.867271423339844,19.585290908813477,16.141285289417613,2.752972872151089,16.720544815063477,9.7180195
ROCCHACC,CHINCHEROS,APURIMAC,6.298501491546631,10.109536170959473,8.204018592834473,1.9055173397064358,8.204018592834473,3.8110347
PICHOS,TAYACAJA,HUANCAVELICA,1.4196189641952515,5.773886203765869,3.692081069946289,1.6297058366698622,3.211094617843628,4.354267
SAN PABLO DE PILLAO,HUANUCO,HUANUCO,9.493884086608887,15.18005084991455,12.273607042100695,1.943117535997233,11.886852264404297,5.686167
PUCAYACU,LEONCIO PRADO,HUANUCO,14.898929595947266,20.001440048217773,17.707646484375,1.6789794284821362,16.993043899536133,5.1025105
LA MORADA,MARAÑON,HUANUCO,10.641226768493652,20.100107192993164,16.743190220424108,2.9439627073585672,17.74839210510254,9.45888
SANTA ROSA DE ALTO YANAJANCA,MARAÑON,HUANUCO,6.802119731903076,20.13606834411621,12.918141392299107,4.3710473186329475,12.25623607635498,13.333948
CASTILLO GRANDE,LEONCIO PRADO,HUANUCO,18.948469161987305,19.598548889160156,19.2676518758138,0.2655231990809656,19.255935668945312,0.6500797
